id	title	description	google_product_category	product_type	link	image_link	condition	availability	price	shipping	brand	mpn
001ORLLIME225X155	Metallic Thick, Thin Shag Rug Lime 225x155cm	Metallic Thick, Thin Shag Rug Lime 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Lime-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLLIME225X155/001ORLLIME225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLLIME225X155
001ORLLIME280X190	Metallic Thick, Thin Shag Rug Lime 280x190cm	Metallic Thick, Thin Shag Rug Lime 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Lime-280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLLIME280X190/001ORLLIME280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLLIME280X190
001ORLMAGENTA130X70	Metallic Thick, Thin Shag Rug Fuchsia 130x70cm	Metallic Thick, Thin Shag Rug Fuchsia 130x70cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Fuchsia-130x70cm&cam=51	http://www.soldsmart.com.au/files/001ORLMAGENTA130X70/001ORLMAGENTA130X70_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLMAGENTA130X70
001ORLMAGENTA165X115	Metallic Thick, Thin Shag Rug Fuchsia 165x115cm	Metallic Thick, Thin Shag Rug Fuchsia 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Fuchsia-165x115cm&cam=51	http://www.soldsmart.com.au/files/001ORLMAGENTA165X115/001ORLMAGENTA165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLMAGENTA165X115
001ORLMAGENTA225X155	Metallic Thick, Thin Shag Rug Fuchsia 225x155cm	Metallic Thick, Thin Shag Rug Fuchsia 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Fuchsia-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLMAGENTA225X155/001ORLMAGENTA225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLMAGENTA225X155
001ORLMAGENTA280X190	Metallic Thick, Thin Shag Rug Fuchsia 280x190cm	Metallic Thick, Thin Shag Rug Fuchsia 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Fuchsia-280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLMAGENTA280X190/001ORLMAGENTA280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLMAGENTA280X190
001ORLNAVY130X70	Metallic Thick, Thin Shag Rug Dark Blue 130x70cm	Metallic Thick, Thin Shag Rug Dark Blue 130x70cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Dark-Blue-130x70cm&cam=51	http://www.soldsmart.com.au/files/001ORLNAVY130X70/001ORLNAVY130X70_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLNAVY130X70
001ORLNAVY165X115	Metallic Thick, Thin Shag Rug Dark Blue 165x115cm	Metallic Thick, Thin Shag Rug Dark Blue 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Dark-Blue-165x115cm&cam=51	http://www.soldsmart.com.au/files/001ORLNAVY165X115/001ORLNAVY165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLNAVY165X115
001ORLNAVY225X155	Metallic Thick, Thin Shag Rug Dark Blue 225x155cm	Metallic Thick, Thin Shag Rug Dark Blue 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Dark-Blue-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLNAVY225X155/001ORLNAVY225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLNAVY225X155
001ORLNAVY280X190	Metallic Thick, Thin Shag Rug Dark Blue 280x190cm	Metallic Thick, Thin Shag Rug Dark Blue 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Dark-Blue-280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLNAVY280X190/001ORLNAVY280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLNAVY280X190
001ORLPINK165X115	Metallic Thick, Thin Shag Rug Pink 165x115cm	Metallic Thick, Thin Shag Rug Pink 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Pink-165x115cm&cam=51	http://www.soldsmart.com.au/files/001ORLPINK165X115/001ORLPINK165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLPINK165X115
001ORLPINK280X190	Metallic Thick, Thin Shag Rug Pink  280x190cm	Metallic Thick, Thin Shag Rug Pink  280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Pink--280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLPINK280X190/001ORLPINK280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLPINK280X190
001ORLRED130X70	Metallic Thick, Thin Shag Rug Red 130x70cm	Metallic Thick, Thin Shag Rug Red 130x70cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Red-130x70cm&cam=51	http://www.soldsmart.com.au/files/001ORLRED130X70/001ORLRED130X70_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLRED130X70
001ORLRED165X115	Metallic Thick, Thin Shag Rug Red 165x115cm	Metallic Thick, Thin Shag Rug Red 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Red-165x115cm&cam=51	http://www.soldsmart.com.au/files/001ORLRED165X115/001ORLRED165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLRED165X115
001ORLRED225X155	Metallic Thick, Thin Shag Rug Red 225x155cm	Metallic Thick, Thin Shag Rug Red 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Red-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLRED225X155/001ORLRED225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLRED225X155
001ORLRUST130X70	Metallic Thick, Thin Shag Rug Rust 130x70cm	Metallic Thick, Thin Shag Rug Rust 130x70cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Rust-130x70cm&cam=51	http://www.soldsmart.com.au/files/001ORLRUST130X70/001ORLRUST130X70_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLRUST130X70
001ORLRUST165X115	Metallic Thick, Thin Shag Rug Rust 165x115cm	Metallic Thick, Thin Shag Rug Rust 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Rust-165x115cm&cam=51	http://www.soldsmart.com.au/files/001ORLRUST165X115/001ORLRUST165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLRUST165X115
001ORLRUST225X155	Metallic Thick, Thin Shag Rug Rust 225x155cm	Metallic Thick, Thin Shag Rug Rust 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Rust-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLRUST225X155/001ORLRUST225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLRUST225X155
001ORLRUST280X190	Metallic Thick, Thin Shag Rug Rust 280x190cm	Metallic Thick, Thin Shag Rug Rust 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Rust-280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLRUST280X190/001ORLRUST280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLRUST280X190
001ORLWHITE130X70	Metallic Thick, Thin Shag Rug Crisp White 130x70cm	Metallic Thick, Thin Shag Rug Crisp White 130x70cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Crisp-White-130x70cm&cam=51	http://www.soldsmart.com.au/files/001ORLWHITE130X70/001ORLWHITE130X70_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001ORLWHITE130X70
001ORLWHITE225X155	Metallic Thick, Thin Shag Rug Crisp White 225x155cm	Metallic Thick, Thin Shag Rug Crisp White 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Crisp-White-225x155cm&cam=51	http://www.soldsmart.com.au/files/001ORLWHITE225X155/001ORLWHITE225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001ORLWHITE225X155
001ORLWHITE280X190	Metallic Thick, Thin Shag Rug Crisp White 280x190cm	Metallic Thick, Thin Shag Rug Crisp White 280x190cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Metallic-Thick-Thin-Shag-Rug-Crisp-White-280x190cm&cam=51	http://www.soldsmart.com.au/files/001ORLWHITE280X190/001ORLWHITE280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001ORLWHITE280X190
001OSLOASH120X120	Plush Luxury Round Shag Rug Ash Grey Brown 120x120cm	Plush Luxury Round Shag Rug Ash Grey Brown 120x120cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Ash-Grey-Brown-120x120cm&cam=51	http://www.soldsmart.com.au/files/001OSLOASH120X120/001OSLOASH120X120_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOASH120X120
001OSLOASH145X75	Plush Luxury Shag Rug Ash Grey Brown Colouring 145x75cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 145x75cm	Home & Garden > Decor > Rugs	Rugs > ~ 145cm x 75cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-145x75cm&cam=51	http://www.soldsmart.com.au/files/001OSLOASH145X75/001OSLOASH145X75_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOASH145X75
001OSLOASH150X150	Plush Luxury Round Shag Rug Ash Grey Brown 150x150cm	Plush Luxury Round Shag Rug Ash Grey Brown 150x150cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Ash-Grey-Brown-150x150cm&cam=51	http://www.soldsmart.com.au/files/001OSLOASH150X150/001OSLOASH150X150_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOASH150X150
001OSLOASH165X115	Plush Luxury Shag Rug Ash Grey Brown Colouring 165x115cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-165x115c&cam=51	http://www.soldsmart.com.au/files/001OSLOASH165X115/001OSLOASH165X115_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOASH165X115
001OSLOASH200X80	Plush Luxury Shag Rug Ash Grey Brown Colouring 200x80cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 200x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 200cm x 80cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-200x80cm&cam=51	http://www.soldsmart.com.au/files/001OSLOASH200X80/001OSLOASH200X80_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOASH200X80
001OSLOASH225X155	Plush Luxury Shag Rug Ash Grey Brown Colouring 225x155cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-225x155c&cam=51	http://www.soldsmart.com.au/files/001OSLOASH225X155/001OSLOASH225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOASH225X155
001OSLOASH280X190	Plush Luxury Shag Rug Ash Grey Brown Colouring 280x190cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-280x190c&cam=51	http://www.soldsmart.com.au/files/001OSLOASH280X190/001OSLOASH280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001OSLOASH280X190
001OSLOASH320X230	Plush Luxury Shag Rug Ash Grey Brown Colouring 320x230cm	Plush Luxury Shag Rug Ash Grey Brown Colouring 320x230cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Ash-Grey-Brown-Colouring-320x230c&cam=51	http://www.soldsmart.com.au/files/001OSLOASH320X230/001OSLOASH320X230_gshop_img.jpg	new	in stock	444 AUD	AU:::40.44 AUD	Soldsmart	001OSLOASH320X230
001OSLOBLACK120X120	Plush Luxury Round Shag Rug Jet Black 120x120cm	Plush Luxury Round Shag Rug Jet Black 120x120cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Jet-Black-120x120cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK120X120/001OSLOBLACK120X120_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOBLACK120X120
001OSLOBLACK145X75	Plush Luxury Shag Rug Jet Black 145x75cm	Plush Luxury Shag Rug Jet Black 145x75cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Jet-Black-145x75cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK145X75/001OSLOBLACK145X75_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOBLACK145X75
001OSLOBLACK150X150	Plush Luxury Round Shag Rug Jet Black 150x150cm	Plush Luxury Round Shag Rug Jet Black 150x150cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Jet-Black-150x150cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK150X150/001OSLOBLACK150X150_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOBLACK150X150
001OSLOBLACK165X115	Plush Luxury Shag Rug Jet Black 165x115cm	Plush Luxury Shag Rug Jet Black 165x115cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Jet-Black-165x115cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK165X115/001OSLOBLACK165X115_gshop_img.jpg	new	in stock	104.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOBLACK165X115
001OSLOBLACK200X80	Plush Luxury Shag Rug Black Colouring 200x80cm	Plush Luxury Shag Rug Black Colouring 200x80cm	Home & Garden > Decor > Rugs	Rugs > ~ 200cm x 80cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Black-Colouring-200x80cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK200X80/001OSLOBLACK200X80_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOBLACK200X80
001OSLOBLACK225X155	Plush Luxury Shag Rug Jet Black 225x155cm	Plush Luxury Shag Rug Jet Black 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Jet-Black-225x155cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK225X155/001OSLOBLACK225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOBLACK225X155
001OSLOBLACK280X190	Plush Luxury Shag Rug Jet Black 280x190cm	Plush Luxury Shag Rug Jet Black 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Jet-Black-280x190cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK280X190/001OSLOBLACK280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001OSLOBLACK280X190
001OSLOBLACK320X230	Plush Luxury Shag Rug Jet Black 320x230cm	Plush Luxury Shag Rug Jet Black 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Jet-Black-320x230cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBLACK320X230/001OSLOBLACK320X230_gshop_img.jpg	new	in stock	444 AUD	AU:::40.44 AUD	Soldsmart	001OSLOBLACK320X230
001OSLOBRO225X155	Plush Luxury Shag Rug Brown 225x155cm	Plush Luxury Shag Rug Brown 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Brown-225x155cm&cam=51	http://www.soldsmart.com.au/files/001OSLOBRO225X155/001OSLOBRO225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOBRO225X155
001OSLOCHAR120X120	Plush Luxury Round Shag Rug Charcoal 120x120cm	Plush Luxury Round Shag Rug Charcoal 120x120cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Charcoal-120x120cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR120X120/001OSLOCHAR120X120_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOCHAR120X120
001OSLOCHAR150X150	Plush Luxury Round Shag Rug Charcoal 150x150cm	Plush Luxury Round Shag Rug Charcoal 150x150cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Charcoal-150x150cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR150X150/001OSLOCHAR150X150_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOCHAR150X150
001OSLOCHAR165X115	Plush Luxury Shag Rug Charcoal 165x115cm	Plush Luxury Shag Rug Charcoal 165x115cm	Home & Garden > Decor > Rugs	Rugs > ~ 165cm x 115cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Charcoal-165x115cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR165X115/001OSLOCHAR165X115_gshop_img.jpg	new	in stock	104.95 AUD	AU:::19.95 AUD	Soldsmart	001OSLOCHAR165X115
001OSLOCHAR200X80	Plush Luxury Shag Rug Charcoal 200x80cm	Plush Luxury Shag Rug Charcoal 200x80cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Charcoal-200x80cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR200X80/001OSLOCHAR200X80_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOCHAR200X80
001OSLOCHAR225X155	Plush Luxury Shag Rug Charcoal 225x155cm	Plush Luxury Shag Rug Charcoal 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Charcoal-225x155cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR225X155/001OSLOCHAR225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOCHAR225X155
001OSLOCHAR280X190	Plush Luxury Shag Rug Charcoal 280x190cm	Plush Luxury Shag Rug Charcoal 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Charcoal-280x190cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR280X190/001OSLOCHAR280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001OSLOCHAR280X190
001OSLOCHAR320X230	Plush Luxury Shag Rug Charcoal 320x230cm	Plush Luxury Shag Rug Charcoal 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Charcoal-320x230cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHAR320X230/001OSLOCHAR320X230_gshop_img.jpg	new	in stock	444 AUD	AU:::40.44 AUD	Soldsmart	001OSLOCHAR320X230
001OSLOCHOC120X120	Plush Luxury Round Shag Rug Choc Colouring 120x120cm	Plush Luxury Round Shag Rug Choc Colouring 120x120cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Choc-Colouring-120x120cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC120X120/001OSLOCHOC120X120_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOCHOC120X120
001OSLOCHOC145X75	Plush Luxury Shag Rug Dark Choc Colouring 145x75cm	Plush Luxury Shag Rug Dark Choc Colouring 145x75cm	Home & Garden > Decor > Rugs	Rugs > ~ 145cm x 75cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Dark-Choc-Colouring-145x75cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC145X75/001OSLOCHOC145X75_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOCHOC145X75
001OSLOCHOC150X150	Plush Luxury Round Shag Rug Choc Colouring 150x150cm	Plush Luxury Round Shag Rug Choc Colouring 150x150cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Choc-Colouring-150x150cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC150X150/001OSLOCHOC150X150_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOCHOC150X150
001OSLOCHOC200X80	Plush Luxury Shag Rug Chocolate Colouring 200x80cm	Plush Luxury Shag Rug Chocolate Colouring 200x80cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Chocolate-Colouring-200x80cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC200X80/001OSLOCHOC200X80_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOCHOC200X80
001OSLOCHOC225X155	Plush Luxury Shag Rug Dark Choc Colouring 225x155cm	Plush Luxury Shag Rug Dark Choc Colouring 225x155cm	Home & Garden > Decor > Rugs	Rugs > ~ 225cm x 155cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Dark-Choc-Colouring-225x155cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC225X155/001OSLOCHOC225X155_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOCHOC225X155
001OSLOCHOC280X190	Plush Luxury Shag Rug Dark Choc Colouring 280x190cm	Plush Luxury Shag Rug Dark Choc Colouring 280x190cm	Home & Garden > Decor > Rugs	Rugs > ~ 280cm x 190cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Dark-Choc-Colouring-280x190cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC280X190/001OSLOCHOC280X190_gshop_img.jpg	new	in stock	294.95 AUD	AU:::29.95 AUD	Soldsmart	001OSLOCHOC280X190
001OSLOCHOC320X230	Plush Luxury Shag Rug Dark Choc Colouring 320x230cm	Plush Luxury Shag Rug Dark Choc Colouring 320x230cm	Home & Garden > Decor > Rugs	Rugs > ~ 320cm x 230cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Dark-Choc-Colouring-320x230cm&cam=51	http://www.soldsmart.com.au/files/001OSLOCHOC320X230/001OSLOCHOC320X230_gshop_img.jpg	new	in stock	444.95 AUD	AU:::40.44 AUD	Soldsmart	001OSLOCHOC320X230
001OSLOGRANITE120X12	Plush Luxury Round Shag Rug Silver Taupe Mix 120x120cm	Plush Luxury Round Shag Rug Silver Taupe Mix 120x120cm	Home & Garden > Decor > Rugs	Rugs > Round	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Silver-Taupe-Mix-120x120cm&cam=51	http://www.soldsmart.com.au/files/001OSLOGRANITE120X12/001OSLOGRANITE120X12_gshop_img.jpg	new	in stock	94.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOGRANITE120X12
001OSLOGRANITE145X75	Plush Luxury Shag Rug Granite 145x75cm	Plush Luxury Shag Rug Granite 145x75cm	Home & Garden > Decor > Rugs	Rugs > ~ 145cm x 75cm	http://www.soldsmart.com.au/Plush-Luxury-Shag-Rug-Granite-145x75cm&cam=51	http://www.soldsmart.com.au/files/001OSLOGRANITE145X75/001OSLOGRANITE145X75_gshop_img.jpg	new	in stock	54.95 AUD	AU:::14.95 AUD	Soldsmart	001OSLOGRANITE145X75
001OSLOGRANITE150X15	Plush Luxury Round Shag Rug Silver Taupe Mix 150x150cm	Plush Luxury Round Shag Rug Silver Taupe Mix 150x150cm	Home & Garden > Decor > Rugs	Rugs > Shag Pile	http://www.soldsmart.com.au/Plush-Luxury-Round-Shag-Rug-Silver-Taupe-Mix-150x150cm&cam=51	http://www.soldsmart.com.au/files/001OSLOGRANITE150X15/001OSLOGRANITE150X15_gshop_img.jpg	new	in stock	174.95 AUD	AU:::24.95 AUD	Soldsmart	001OSLOGRANITE150X15
