Campaign	Ad Group	AdGroup Status
NEW_SKU_CAMPAIGN	SB6500	Paused
NEW_SKU_CAMPAIGN	SB7300BL	Paused
NEW_SKU_CAMPAIGN	SB7300OR	Paused
NEW_SKU_CAMPAIGN	SB7300RD	Paused
NEW_SKU_CAMPAIGN	SB7300YL	Paused
NEW_SKU_CAMPAIGN	SB8050	Paused
NEW_SKU_CAMPAIGN	SBT001	Active
NEW_SKU_CAMPAIGN	SC0480	Active
NEW_SKU_CAMPAIGN	SC0560	Paused
NEW_SKU_CAMPAIGN	SC0802	Active
NEW_SKU_CAMPAIGN	SC0802BL	Active
NEW_SKU_CAMPAIGN	SC0802yl	Paused
NEW_SKU_CAMPAIGN	SC1000	Paused
NEW_SKU_CAMPAIGN	SC1200	Paused
NEW_SKU_CAMPAIGN	SC1250	Paused
NEW_SKU_CAMPAIGN	SC2048	Paused
NEW_SKU_CAMPAIGN	SC4300	Active
NEW_SKU_CAMPAIGN	SC6000	Paused
NEW_SKU_CAMPAIGN	SD0001	Paused
NEW_SKU_CAMPAIGN	SD0005	Paused
NEW_SKU_CAMPAIGN	SD0205	Paused
NEW_SKU_CAMPAIGN	SD1119	Paused
NEW_SKU_CAMPAIGN	SD1440	Paused
NEW_SKU_CAMPAIGN	SD3364	Paused
NEW_SKU_CAMPAIGN	SDW288	Paused
NEW_SKU_CAMPAIGN	SDW288BK	Paused
NEW_SKU_CAMPAIGN	SF0029	Active
NEW_SKU_CAMPAIGN	SF0029BL	Paused
NEW_SKU_CAMPAIGN	SF0029PK	Paused
NEW_SKU_CAMPAIGN	SF0029YL	Paused
NEW_SKU_CAMPAIGN	SF0049	Active
NEW_SKU_CAMPAIGN	SF0049PK	Paused
NEW_SKU_CAMPAIGN	SF0050	Paused
NEW_SKU_CAMPAIGN	SF0050BL	Paused
NEW_SKU_CAMPAIGN	SF0050PK	Paused
NEW_SKU_CAMPAIGN	SF0050YL	Paused
NEW_SKU_CAMPAIGN	SF0756	Paused
NEW_SKU_CAMPAIGN	SF1104	Paused
NEW_SKU_CAMPAIGN	SF1104BK	Paused
NEW_SKU_CAMPAIGN	SF1610	Paused
NEW_SKU_CAMPAIGN	SF1620BK	Paused
NEW_SKU_CAMPAIGN	SF1620WT	Paused
NEW_SKU_CAMPAIGN	SF2262	Paused
NEW_SKU_CAMPAIGN	SF2263	Active
NEW_SKU_CAMPAIGN	SF2420	Paused
NEW_SKU_CAMPAIGN	SF2790BK	Paused
NEW_SKU_CAMPAIGN	SF2790WT	Paused
NEW_SKU_CAMPAIGN	SF3320	Paused
NEW_SKU_CAMPAIGN	SF5030	Paused
NEW_SKU_CAMPAIGN	SF7903BK	Paused
NEW_SKU_CAMPAIGN	SF7903WT	Paused
NEW_SKU_CAMPAIGN	SF9006BK	Paused
NEW_SKU_CAMPAIGN	SF9006BKX2	Paused
NEW_SKU_CAMPAIGN	SF9006WT	Paused
NEW_SKU_CAMPAIGN	SF9006WTX2	Paused
NEW_SKU_CAMPAIGN	SF9422	Paused
NEW_SKU_CAMPAIGN	SF9423	Paused
NEW_SKU_CAMPAIGN	SG0075	Active
NEW_SKU_CAMPAIGN	sg0075bl	Active
NEW_SKU_CAMPAIGN	SG0075GR	Paused
NEW_SKU_CAMPAIGN	SG0075RD	Paused
NEW_SKU_CAMPAIGN	SG0075SL	Paused
NEW_SKU_CAMPAIGN	SG0098	Paused
NEW_SKU_CAMPAIGN	SG2350	Paused
NEW_SKU_CAMPAIGN	SH0157	Paused
NEW_SKU_CAMPAIGN	SH9927	Paused
NEW_SKU_CAMPAIGN	SK0130	Active
NEW_SKU_CAMPAIGN	SK0165X72	Paused
NEW_SKU_CAMPAIGN	SK0990	Paused
NEW_SKU_CAMPAIGN	SK7020	Paused
NEW_SKU_CAMPAIGN	SK7020OR	Paused
NEW_SKU_CAMPAIGN	SK7500	Paused
NEW_SKU_CAMPAIGN	SL0028	Paused
NEW_SKU_CAMPAIGN	SL5500	Paused
NEW_SKU_CAMPAIGN	SL5501	Paused
NEW_SKU_CAMPAIGN	SM0101	Paused
NEW_SKU_CAMPAIGN	SM0165	Paused
NEW_SKU_CAMPAIGN	SM0403	Paused
NEW_SKU_CAMPAIGN	SM0403BK	Active
NEW_SKU_CAMPAIGN	SM0601	Active
NEW_SKU_CAMPAIGN	SM2800	Paused
NEW_SKU_CAMPAIGN	SO5009	Paused
NEW_SKU_CAMPAIGN	SP0095	Paused
NEW_SKU_CAMPAIGN	SP0288	Paused
NEW_SKU_CAMPAIGN	SP0290	Paused
NEW_SKU_CAMPAIGN	SP0388	Paused
NEW_SKU_CAMPAIGN	SP1020	Active
NEW_SKU_CAMPAIGN	SP3200	Paused
NEW_SKU_CAMPAIGN	SP3500	Paused
NEW_SKU_CAMPAIGN	SP3500WT	Paused
NEW_SKU_CAMPAIGN	SP4012	Active
NEW_SKU_CAMPAIGN	SP4528	Active
NEW_SKU_CAMPAIGN	SP4540	Paused
NEW_SKU_CAMPAIGN	SP4550	Paused
NEW_SKU_CAMPAIGN	SP5000	Active
NEW_SKU_CAMPAIGN	SP5000BL	Paused
NEW_SKU_CAMPAIGN	SP8600	Active
NEW_SKU_CAMPAIGN	SQ4635	Active
NEW_SKU_CAMPAIGN	SQ4635GR	Active
NEW_SKU_CAMPAIGN	SQ4635YL	Active
NEW_SKU_CAMPAIGN	SQ4666	Paused
NEW_SKU_CAMPAIGN	SQ4785	Paused
NEW_SKU_CAMPAIGN	SQ4785BW	Paused
NEW_SKU_CAMPAIGN	SR1005	Active
NEW_SKU_CAMPAIGN	SR9003	Active
NEW_SKU_CAMPAIGN	SR9303	Paused
NEW_SKU_CAMPAIGN	SR9504	Active
NEW_SKU_CAMPAIGN	SS0110	Active
NEW_SKU_CAMPAIGN	SS0377	Paused
NEW_SKU_CAMPAIGN	SS0480BL	Paused
NEW_SKU_CAMPAIGN	SS1041	Active
NEW_SKU_CAMPAIGN	SS1042	Paused
NEW_SKU_CAMPAIGN	SS3218	Active
NEW_SKU_CAMPAIGN	SS3218BK	Paused
NEW_SKU_CAMPAIGN	SS8017	Paused
NEW_SKU_CAMPAIGN	SSH001	Paused
NEW_SKU_CAMPAIGN	SSH001GR	Paused
NEW_SKU_CAMPAIGN	ST0160	Paused
NEW_SKU_CAMPAIGN	ST0160RD	Paused
NEW_SKU_CAMPAIGN	ST0160YL	Paused
NEW_SKU_CAMPAIGN	ST2011RD	Paused
NEW_SKU_CAMPAIGN	ST2011YL	Paused
NEW_SKU_CAMPAIGN	ST4100	Paused
NEW_SKU_CAMPAIGN	ST4117BL	Active
NEW_SKU_CAMPAIGN	ST4117KK	Paused
NEW_SKU_CAMPAIGN	ST4120BK	Paused
NEW_SKU_CAMPAIGN	ST4120GE	Paused
NEW_SKU_CAMPAIGN	ST4120RD	Paused
NEW_SKU_CAMPAIGN	ST4131BK	Paused
NEW_SKU_CAMPAIGN	ST4131BL	Paused
NEW_SKU_CAMPAIGN	ST4156BK	Paused
NEW_SKU_CAMPAIGN	ST4156BS	Paused
NEW_SKU_CAMPAIGN	ST4156RD	Paused
NEW_SKU_CAMPAIGN	ST4156SL	Paused
NEW_SKU_CAMPAIGN	ST4165WD	Paused
NEW_SKU_CAMPAIGN	ST4165YL	Paused
NEW_SKU_CAMPAIGN	SW0029	Paused
NEW_SKU_CAMPAIGN	SW0412	Active
NEW_SKU_CAMPAIGN	SW0412RD	Paused
NEW_SKU_CAMPAIGN	SW1008	Paused
NEW_SKU_CAMPAIGN	SW3009	Paused
NEW_SKU_CAMPAIGN	SW4117BK	Paused
NEW_SKU_CAMPAIGN	SW4117BL	Paused
NEW_SKU_CAMPAIGN	SW4117KK	Paused
NEW_SKU_CAMPAIGN	SW4117TB	Paused
NEW_SKU_CAMPAIGN	SW4117YL	Paused
NEW_SKU_CAMPAIGN	SW4120BK	Paused
NEW_SKU_CAMPAIGN	SW4120GE	Paused
NEW_SKU_CAMPAIGN	SW4131BK	Active
NEW_SKU_CAMPAIGN	SW4156BK	Paused
NEW_SKU_CAMPAIGN	SW4156GE	Paused
NEW_SKU_CAMPAIGN	SW4156RD	Active
NEW_SKU_CAMPAIGN	SW4156SL	Paused
NEW_SKU_CAMPAIGN	SW4163BK	Paused
NEW_SKU_CAMPAIGN	SW4165GE	Paused
NEW_SKU_CAMPAIGN	sw4165wd	Paused
NEW_SKU_CAMPAIGN	SW4165YL	Paused
NEW_SKU_CAMPAIGN	SW4288WD	Paused
NEW_SKU_CAMPAIGN	SX1502	Paused
NEW_SKU_CAMPAIGN	SX1502DP	Paused
NEW_SKU_CAMPAIGN	SX1502PK	Paused
NEW_SKU_CAMPAIGN	SX2801	Paused
NEW_SKU_CAMPAIGN	SX2801WT	Paused
NEW_SKU_CAMPAIGN	SXP001	Active
NEW_SKU_CAMPAIGN	T60700	Paused
NEW_SKU_CAMPAIGN	TB0001HT	Active
NEW_SKU_CAMPAIGN	TB0010HT	Paused
NEW_SKU_CAMPAIGN	TB0017	Paused
NEW_SKU_CAMPAIGN	TB0017HT	Active
NEW_SKU_CAMPAIGN	TB0018	Paused
NEW_SKU_CAMPAIGN	TB0018HT	Paused
NEW_SKU_CAMPAIGN	TB0019	Paused
NEW_SKU_CAMPAIGN	TB0019HT	Paused
NEW_SKU_CAMPAIGN	TB0110	Paused
NEW_SKU_CAMPAIGN	TB0145	Paused
NEW_SKU_CAMPAIGN	TB0145HT	Active
NEW_SKU_CAMPAIGN	TB1590RD	Paused
NEW_SKU_CAMPAIGN	TB1590YL	Paused
NEW_SKU_CAMPAIGN	TB2800	Paused
NEW_SKU_CAMPAIGN	TB3200	Paused
NEW_SKU_CAMPAIGN	TB4015	Paused
NEW_SKU_CAMPAIGN	TB4015HT	Active
NEW_SKU_CAMPAIGN	TB4016HT	Paused
NEW_SKU_CAMPAIGN	TC0106	Paused
NEW_SKU_CAMPAIGN	TC0108	Paused
NEW_SKU_CAMPAIGN	TC0250BK	Paused
NEW_SKU_CAMPAIGN	TC0250BKBK	Paused
NEW_SKU_CAMPAIGN	TC1140	Paused
NEW_SKU_CAMPAIGN	TC5500	Paused
NEW_SKU_CAMPAIGN	TC7600	Paused
NEW_SKU_CAMPAIGN	TD1350	Paused
NEW_SKU_CAMPAIGN	TF0550	Active
NEW_SKU_CAMPAIGN	TF4021	Paused
NEW_SKU_CAMPAIGN	TG0023	Paused
NEW_SKU_CAMPAIGN	TG8160	Paused
NEW_SKU_CAMPAIGN	TK0111	Active
NEW_SKU_CAMPAIGN	TK0112	Paused
NEW_SKU_CAMPAIGN	TK0325	Paused
NEW_SKU_CAMPAIGN	TK1290BL	Paused
NEW_SKU_CAMPAIGN	TK1290GR	Paused
NEW_SKU_CAMPAIGN	TK1290SL	Paused
NEW_SKU_CAMPAIGN	TK1290YL	Paused
NEW_SKU_CAMPAIGN	TK2950	Paused
NEW_SKU_CAMPAIGN	TL0300	Paused
NEW_SKU_CAMPAIGN	TL4017	Active
NEW_SKU_CAMPAIGN	TL7670	Paused
NEW_SKU_CAMPAIGN	TM0030	Paused
NEW_SKU_CAMPAIGN	TM0075	Paused
NEW_SKU_CAMPAIGN	TM4252	Paused
NEW_SKU_CAMPAIGN	TM4333	Active
NEW_SKU_CAMPAIGN	TN01085BK	Active
NEW_SKU_CAMPAIGN	TN0140BK	Paused
NEW_SKU_CAMPAIGN	TO0002BKYL	Paused
NEW_SKU_CAMPAIGN	TO0002YLYL	Paused
NEW_SKU_CAMPAIGN	TO0250YL	Active
NEW_SKU_CAMPAIGN	TP0150	Paused
NEW_SKU_CAMPAIGN	TP1086	Paused
NEW_SKU_CAMPAIGN	TP1500	Paused
NEW_SKU_CAMPAIGN	TP5083	Active
NEW_SKU_CAMPAIGN	TR1580	Active
NEW_SKU_CAMPAIGN	TR3005	Active
NEW_SKU_CAMPAIGN	TR4912	Paused
NEW_SKU_CAMPAIGN	TR4917	Paused
NEW_SKU_CAMPAIGN	TR4936	Paused
NEW_SKU_CAMPAIGN	TR4940	Active
NEW_SKU_CAMPAIGN	TR4945	Active
NEW_SKU_CAMPAIGN	TR4960	Active
NEW_SKU_CAMPAIGN	TR4969	Paused
NEW_SKU_CAMPAIGN	TR5011	Active
NEW_SKU_CAMPAIGN	TR5011BK	Active
NEW_SKU_CAMPAIGN	TR5042	Paused
NEW_SKU_CAMPAIGN	TR5104	Paused
NEW_SKU_CAMPAIGN	TR5135	Paused
NEW_SKU_CAMPAIGN	TR5147	Paused
NEW_SKU_CAMPAIGN	TR5520	Paused
NEW_SKU_CAMPAIGN	TR5520YL	Paused
NEW_SKU_CAMPAIGN	TS0007	Paused
NEW_SKU_CAMPAIGN	TS0050	Paused
NEW_SKU_CAMPAIGN	TS0063	Paused
NEW_SKU_CAMPAIGN	TS0136	Paused
NEW_SKU_CAMPAIGN	TS1001	Paused
NEW_SKU_CAMPAIGN	TS1308	Paused
NEW_SKU_CAMPAIGN	TS1308BL	Paused
NEW_SKU_CAMPAIGN	TS1308DQ	Paused
NEW_SKU_CAMPAIGN	TS1308RD	Paused
NEW_SKU_CAMPAIGN	TS1308WG	Paused
NEW_SKU_CAMPAIGN	TS5000	Paused
NEW_SKU_CAMPAIGN	TT0002YL	Paused
NEW_SKU_CAMPAIGN	TT0004BL	Active
NEW_SKU_CAMPAIGN	TT0175	Paused
NEW_SKU_CAMPAIGN	TT0250BK	Active
NEW_SKU_CAMPAIGN	TT0250YL	Paused
NEW_SKU_CAMPAIGN	TT0290	Paused
NEW_SKU_CAMPAIGN	TT2660	Paused
NEW_SKU_CAMPAIGN	TT2660BR	Paused
NEW_SKU_CAMPAIGN	TT3600	Paused
NEW_SKU_CAMPAIGN	TT7901	Paused
NEW_SKU_CAMPAIGN	TT7999	Paused
NEW_SKU_CAMPAIGN	TT8001X2	Active
NEW_SKU_CAMPAIGN	TT8001X2BR	Paused
NEW_SKU_CAMPAIGN	TT8018X2	Paused
NEW_SKU_CAMPAIGN	TT8018X2BR	Paused
NEW_SKU_CAMPAIGN	TV0095	Active
NEW_SKU_CAMPAIGN	TV0125	Paused
NEW_SKU_CAMPAIGN	TV0250YL	Paused
NEW_SKU_CAMPAIGN	TV1006	Paused
NEW_SKU_CAMPAIGN	TV1017	Paused
NEW_SKU_CAMPAIGN	TV2006	Paused
NEW_SKU_CAMPAIGN	TV2008	Paused
NEW_SKU_CAMPAIGN	TV2304	Paused
NEW_SKU_CAMPAIGN	TV2400	Paused
NEW_SKU_CAMPAIGN	TV2400BK	Paused
NEW_SKU_CAMPAIGN	TV2400BL	Paused
NEW_SKU_CAMPAIGN	TV2400GE	Paused
NEW_SKU_CAMPAIGN	TV2436	Paused
NEW_SKU_CAMPAIGN	TV2437	Paused
NEW_SKU_CAMPAIGN	TV2500BK	Paused
NEW_SKU_CAMPAIGN	TV3214	Paused
NEW_SKU_CAMPAIGN	TV3245	Paused
NEW_SKU_CAMPAIGN	TV3426	Paused
NEW_SKU_CAMPAIGN	TV4561	Paused
NEW_SKU_CAMPAIGN	TV4561OR	Paused
NEW_SKU_CAMPAIGN	TV4562	Paused
NEW_SKU_CAMPAIGN	TV5251	Paused
NEW_SKU_CAMPAIGN	TV5372	Paused
NEW_SKU_CAMPAIGN	TV6438	Paused
NEW_SKU_CAMPAIGN	TV6478	Paused
NEW_SKU_CAMPAIGN	TV6543	Paused
NEW_SKU_CAMPAIGN	TV6798	Active
NEW_SKU_CAMPAIGN	TX0002BY	Paused
NEW_SKU_CAMPAIGN	TX0250BK	Active
NEW_SKU_CAMPAIGN	TX0250BKBK	Paused
NEW_SKU_CAMPAIGN	TX0250BKPU	Paused
NEW_SKU_CAMPAIGN	TY0024	Paused
NEW_SKU_CAMPAIGN	TY0150	Active
NEW_SKU_CAMPAIGN	UC0140BK	Paused
NEW_SKU_CAMPAIGN	UC0140GK	Paused
NEW_SKU_CAMPAIGN	UC0140RK	Paused
NEW_SKU_CAMPAIGN	UC0160	Paused
NEW_SKU_CAMPAIGN	UC2800	Paused
NEW_SKU_CAMPAIGN	UC5200	Paused
NEW_SKU_CAMPAIGN	UR5220	Active
NEW_SKU_CAMPAIGN	US5315	Active
NEW_SKU_CAMPAIGN	US5389	Paused
NEW_SKU_CAMPAIGN	UT0401	Paused
NEW_SKU_CAMPAIGN	VB0068BK	Paused
NEW_SKU_CAMPAIGN	VB0068BL	Paused
NEW_SKU_CAMPAIGN	VB0068GR	Paused
NEW_SKU_CAMPAIGN	VB0068RD	Paused
NEW_SKU_CAMPAIGN	VB0068YL	Active
NEW_SKU_CAMPAIGN	vb0106gr	Paused
NEW_SKU_CAMPAIGN	VB0106RD	Paused
NEW_SKU_CAMPAIGN	VB0106YL	Paused
NEW_SKU_CAMPAIGN	VB0125RD	Paused
NEW_SKU_CAMPAIGN	VC0920	Paused
NEW_SKU_CAMPAIGN	VG5800	Paused
NEW_SKU_CAMPAIGN	VL1200	Active
NEW_SKU_CAMPAIGN	VL1200BY	Paused
NEW_SKU_CAMPAIGN	VL3400	Paused
NEW_SKU_CAMPAIGN	VL3400BY	Active
NEW_SKU_CAMPAIGN	VLN001	Active
NEW_SKU_CAMPAIGN	VS0215	Paused
NEW_SKU_CAMPAIGN	VS5588	Active
NEW_SKU_CAMPAIGN	VT5610	Active
NEW_SKU_CAMPAIGN	VT5735	Paused
NEW_SKU_CAMPAIGN	VT5802	Active
NEW_SKU_CAMPAIGN	VT5818	Active
NEW_SKU_CAMPAIGN	VT5818BK	Paused
NEW_SKU_CAMPAIGN	VT5818WD	Active
NEW_SKU_CAMPAIGN	VT5873	Active
NEW_SKU_CAMPAIGN	VT5886	Paused
NEW_SKU_CAMPAIGN	WA9007	Paused
NEW_SKU_CAMPAIGN	WA9007BK	Paused
NEW_SKU_CAMPAIGN	WA9008	Paused
NEW_SKU_CAMPAIGN	WA9009	Paused
NEW_SKU_CAMPAIGN	WA9010	Paused
NEW_SKU_CAMPAIGN	WB3800	Paused
NEW_SKU_CAMPAIGN	WB3800BK	Paused
NEW_SKU_CAMPAIGN	WB5007	Paused
NEW_SKU_CAMPAIGN	WB7500	Paused
NEW_SKU_CAMPAIGN	WB7500BL	Paused
NEW_SKU_CAMPAIGN	WB7500CY	Paused
NEW_SKU_CAMPAIGN	WB7500YL	Paused
NEW_SKU_CAMPAIGN	WB8000	Paused
NEW_SKU_CAMPAIGN	WB8000RD	Paused
NEW_SKU_CAMPAIGN	WC3200	Active
NEW_SKU_CAMPAIGN	WC6001	Paused
NEW_SKU_CAMPAIGN	WC6002	Active
NEW_SKU_CAMPAIGN	WC6010	Active
NEW_SKU_CAMPAIGN	WC9806	Paused
NEW_SKU_CAMPAIGN	WD4308	Paused
NEW_SKU_CAMPAIGN	WD4308BL	Paused
NEW_SKU_CAMPAIGN	WD6394	Active
NEW_SKU_CAMPAIGN	WD8513	Paused
NEW_SKU_CAMPAIGN	WD8513BL	Active
NEW_SKU_CAMPAIGN	WD8513GS	Paused
NEW_SKU_CAMPAIGN	WD8513MG	Paused
NEW_SKU_CAMPAIGN	WD8513NX	Paused
NEW_SKU_CAMPAIGN	WD8513OG	Paused
NEW_SKU_CAMPAIGN	WD8513PS	Paused
NEW_SKU_CAMPAIGN	WD8513YQ	Paused
NEW_SKU_CAMPAIGN	WD8542	Active
NEW_SKU_CAMPAIGN	WD9922	Active
NEW_SKU_CAMPAIGN	WD9922GR	Paused
NEW_SKU_CAMPAIGN	WD9922KB	Paused
NEW_SKU_CAMPAIGN	WD9953	Paused
NEW_SKU_CAMPAIGN	WD9953BR	Paused
NEW_SKU_CAMPAIGN	WD9953PK	Paused
NEW_SKU_CAMPAIGN	WD9953PU	Paused
NEW_SKU_CAMPAIGN	WE0034	Paused
NEW_SKU_CAMPAIGN	WF0008	Paused
NEW_SKU_CAMPAIGN	WF1079	Paused
NEW_SKU_CAMPAIGN	WF8801	Paused
NEW_SKU_CAMPAIGN	WF8801SL	Paused
NEW_SKU_CAMPAIGN	WF8803	Paused
NEW_SKU_CAMPAIGN	WF8803BK	Paused
NEW_SKU_CAMPAIGN	WF8803BL	Paused
NEW_SKU_CAMPAIGN	WF8804RD	Paused
NEW_SKU_CAMPAIGN	WH1028RD	Paused
NEW_SKU_CAMPAIGN	WH1028WT	Paused
NEW_SKU_CAMPAIGN	WH1038RD	Paused
NEW_SKU_CAMPAIGN	WH1038WT	Paused
NEW_SKU_CAMPAIGN	WH1051RD	Paused
NEW_SKU_CAMPAIGN	WH1051WT	Paused
NEW_SKU_CAMPAIGN	WH1130BL	Paused
NEW_SKU_CAMPAIGN	WH1130RD	Paused
NEW_SKU_CAMPAIGN	WH2500	Paused
NEW_SKU_CAMPAIGN	WH3000	Paused
NEW_SKU_CAMPAIGN	WH3100	Paused
NEW_SKU_CAMPAIGN	WH3100AB	Paused
NEW_SKU_CAMPAIGN	WH3100BG	Paused
NEW_SKU_CAMPAIGN	WH3100BY	Paused
NEW_SKU_CAMPAIGN	WH3100MZ	Paused
NEW_SKU_CAMPAIGN	WH3100OW	Paused
NEW_SKU_CAMPAIGN	WH6000	Paused
NEW_SKU_CAMPAIGN	WH8000	Active
NEW_SKU_CAMPAIGN	WH8000SL	Paused
NEW_SKU_CAMPAIGN	WH8000SW	Active
NEW_SKU_CAMPAIGN	WK0010	Paused
NEW_SKU_CAMPAIGN	WK0020	Paused
NEW_SKU_CAMPAIGN	WK0668	Paused
NEW_SKU_CAMPAIGN	WL0060X100	Paused
NEW_SKU_CAMPAIGN	WL100X10	Paused
NEW_SKU_CAMPAIGN	WM100X10	Paused
NEW_SKU_CAMPAIGN	WM1025	Paused
NEW_SKU_CAMPAIGN	WM1026	Paused
NEW_SKU_CAMPAIGN	WM1170	Paused
NEW_SKU_CAMPAIGN	WM1170BK	Paused
NEW_SKU_CAMPAIGN	WM1180	Paused
NEW_SKU_CAMPAIGN	WM1180BK	Active
NEW_SKU_CAMPAIGN	WP2050	Paused
NEW_SKU_CAMPAIGN	WP5050	Paused
NEW_SKU_CAMPAIGN	WR0100	Paused
NEW_SKU_CAMPAIGN	WR0442	Paused
NEW_SKU_CAMPAIGN	WR1000	Active
NEW_SKU_CAMPAIGN	WR1200	Active
NEW_SKU_CAMPAIGN	WR2000	Paused
NEW_SKU_CAMPAIGN	WR5200	Paused
NEW_SKU_CAMPAIGN	WS1250	Paused
NEW_SKU_CAMPAIGN	WS1700	Paused
NEW_SKU_CAMPAIGN	WS1700BK	Paused
NEW_SKU_CAMPAIGN	WS1700RD	Paused
NEW_SKU_CAMPAIGN	WS4550	Paused
NEW_SKU_CAMPAIGN	WS7900	Paused
NEW_SKU_CAMPAIGN	WS8800	Paused
NEW_SKU_CAMPAIGN	WS9090	Paused
NEW_SKU_CAMPAIGN	WS9800	Paused
NEW_SKU_CAMPAIGN	WS9800BK	Paused
NEW_SKU_CAMPAIGN	WS9800RD	Paused
NEW_SKU_CAMPAIGN	WS9900	Paused
NEW_SKU_CAMPAIGN	WS9900BK	Paused
NEW_SKU_CAMPAIGN	WS9900RD	Paused
NEW_SKU_CAMPAIGN	WT0200	Paused
NEW_SKU_CAMPAIGN	WT0300	Paused
NEW_SKU_CAMPAIGN	WT3000	Paused
NEW_SKU_CAMPAIGN	WU5998	Paused
NEW_SKU_CAMPAIGN	WU5998BL	Paused
NEW_SKU_CAMPAIGN	WU5998YL	Paused
NEW_SKU_CAMPAIGN	WW0150BL	Paused
NEW_SKU_CAMPAIGN	WW0150GR	Paused
NEW_SKU_CAMPAIGN	XC0001	Active
NEW_SKU_CAMPAIGN	XC0002	Paused
NEW_SKU_CAMPAIGN	XJ0300	Active
NEW_SKU_CAMPAIGN	XJ0601	Active
NEW_SKU_CAMPAIGN	XJ0603	Active
NEW_SKU_CAMPAIGN	XT5844	Active
NEW_SKU_CAMPAIGN	XT5844BL	Paused
NEW_SKU_CAMPAIGN	XU6277	Paused
NEW_SKU_CAMPAIGN	XV6365	Active
NEW_SKU_CAMPAIGN	XV6365BL	Active
NEW_SKU_CAMPAIGN	XV6365GR	Active
NEW_SKU_CAMPAIGN	XV6365KB	Paused
NEW_SKU_CAMPAIGN	XV6366BL	Active
NEW_SKU_CAMPAIGN	XV6366GR	Active
NEW_SKU_CAMPAIGN	XV6380	Paused
NEW_SKU_CAMPAIGN	XV6432	Active
NEW_SKU_CAMPAIGN	XV6432BL	Active
NEW_SKU_CAMPAIGN	XV6448	Paused
NEW_SKU_CAMPAIGN	XV6448YL	Paused
NEW_SKU_CAMPAIGN	XV6469	Active
NEW_SKU_CAMPAIGN	XV6485	Paused
NEW_SKU_CAMPAIGN	XV6560	Paused
NEW_SKU_CAMPAIGN	XV6560BL	Paused
NEW_SKU_CAMPAIGN	XV6560PU	Paused
NEW_SKU_CAMPAIGN	XV6561	Paused
NEW_SKU_CAMPAIGN	XV6561PU	Paused
NEW_SKU_CAMPAIGN	XV6562	Paused
NEW_SKU_CAMPAIGN	XV6562BL	Paused
NEW_SKU_CAMPAIGN	XV6574	Active
NEW_SKU_CAMPAIGN	YG0173BL	Paused
NEW_SKU_CAMPAIGN	YG0173GR	Paused
NEW_SKU_CAMPAIGN	YG5024	Paused
NEW_SKU_CAMPAIGN	YG6009	Paused
NEW_SKU_CAMPAIGN	YG6010	Paused
NEW_SKU_CAMPAIGN	YG6010GR	Paused
NEW_SKU_CAMPAIGN	YL0205	Paused
NEW_SKU_CAMPAIGN	YS8031BKX4	Paused
NEW_SKU_CAMPAIGN	YS8031RDX4	Paused
NEW_SKU_CAMPAIGN	YS8031WTX4	Paused
NEW_SKU_CAMPAIGN	YS8055BKX2	Paused
NEW_SKU_CAMPAIGN	YS8055BRX2	Active
NEW_SKU_CAMPAIGN	YS8055WTX2	Paused
NEW_SKU_CAMPAIGN	YV6619	Paused
NEW_SKU_CAMPAIGN	YV6619BL	Paused
NEW_SKU_CAMPAIGN	YV6619RD	Paused
NEW_SKU_CAMPAIGN	YW6683	Active
NEW_SKU_CAMPAIGN	YW6835	Active
NEW_SKU_CAMPAIGN	YYAAHG050201	Active
NEW_SKU_CAMPAIGN	YZ0208	Paused
NEW_SKU_CAMPAIGN	YZ0443	Paused
NEW_SKU_CAMPAIGN	YZ0443BK	Paused
NEW_SKU_CAMPAIGN	ZT3446	Paused
NEW_SKU_CAMPAIGN	ZT3446OR	Paused
NEW_SKU_CAMPAIGN	ZT9057	Active
NEW_SKU_CAMPAIGN	ZT9057PK	Paused
NEW_SKU_CAMPAIGN	ZT9057YL	Active
NEW_SKU_CAMPAIGN	ZX7053	Paused
NEW_SKU_CAMPAIGN	ZX7071BK	Paused
NEW_SKU_CAMPAIGN	ZX7078	Paused
NEW_SKU_CAMPAIGN	2368F1BK	Paused
NEW_SKU_CAMPAIGN	DB8603	Active
NEW_SKU_CAMPAIGN	DB8603BR	Active
NEW_SKU_CAMPAIGN	PB0600X5	Paused
NEW_SKU_CAMPAIGN	TY1052DW	Active
NEW_SKU_CAMPAIGN	YYAAGH110206	Paused
NEW_SKU_CAMPAIGN	YYAAGI140315	Active
NEW_SKU_CAMPAIGN	YYAAGN030608	Paused
NEW_SKU_CAMPAIGN	YYAAGN040204	Active
NEW_SKU_CAMPAIGN	YYAAHJ010909	Active
NEW_SKU_CAMPAIGN	BC1200OR	Paused
NEW_SKU_CAMPAIGN	HP6700BK	Paused
NEW_SKU_CAMPAIGN	YYAAGH290811	Paused
NEW_SKU_CAMPAIGN	BZ7925RD	Active
NEW_SKU_CAMPAIGN	BM6696	Paused
NEW_SKU_CAMPAIGN	CV0102BK	Paused
NEW_SKU_CAMPAIGN	GG2011GR	Paused
NEW_SKU_CAMPAIGN	HP6700YL	Active
NEW_SKU_CAMPAIGN	EB0037OR	Active
NEW_SKU_CAMPAIGN	HL1133GR	Paused
NEW_SKU_CAMPAIGN	NK2798BR	Active
NEW_SKU_CAMPAIGN	TY6898	Active
